plan_id,district_id,dem_votes,rep_votes,population,winner
323,0,200229,188721,733776,Democrat
323,1,228485,141051,741934,Democrat
323,2,195715,221042,786825,Republican
323,3,188799,207067,743353,Republican
323,4,156425,256474,796587,Republican
323,5,121678,309085,765997,Republican
323,6,186740,171211,796690,Democrat
323,7,305742,112352,789907,Democrat
323,8,161503,211784,748837,Republican
323,9,221750,164442,733077,Democrat
323,10,176733,214750,725533,Republican
323,11,171653,261961,795210,Republican
323,12,192892,188561,725555,Democrat
323,13,205265,248440,795979,Republican
