plan_id,district_id,dem_votes,rep_votes,population,winner
21,0,189154,243136,772006,Republican
21,1,150883,256163,766762,Republican
21,2,190195,217459,751835,Republican
21,3,200128,244780,778842,Republican
21,4,230729,191227,780347,Democrat
21,5,151444,221902,787636,Republican
21,6,212794,166925,730354,Democrat
21,7,168792,227948,773591,Republican
21,8,233973,181882,798186,Democrat
21,9,253300,140985,747651,Democrat
21,10,127159,222687,734458,Republican
21,11,205122,184260,763936,Democrat
21,12,270552,120107,752210,Democrat
21,13,129384,277480,741446,Republican
