plan_id,district_id,dem_votes,rep_votes,population,winner
196,0,183185,232427,786468,Republican
196,1,132366,312341,769731,Republican
196,2,203540,247869,798727,Republican
196,3,254754,141195,725679,Democrat
196,4,147571,218078,740863,Republican
196,5,152557,267753,780653,Republican
196,6,246257,141189,761801,Democrat
196,7,215773,157457,727654,Democrat
196,8,150961,202937,777012,Republican
196,9,170830,236995,799081,Republican
196,10,206922,191645,788461,Democrat
196,11,259407,141092,749622,Democrat
196,12,195693,177830,737118,Democrat
196,13,193793,228133,736390,Republican
