plan_id,district_id,dem_votes,rep_votes,population,winner
46,0,171508,263676,752239,Republican
46,1,131976,296981,796764,Republican
46,2,184591,207677,729668,Republican
46,3,207821,187623,740530,Democrat
46,4,257342,127402,731897,Democrat
46,5,162374,187016,796069,Republican
46,6,200524,244737,775021,Republican
46,7,206837,175001,735665,Democrat
46,8,225478,175708,774987,Democrat
46,9,244844,160840,764329,Democrat
46,10,164543,217698,745489,Republican
46,11,142803,258978,800047,Republican
46,12,252245,163136,784716,Democrat
46,13,160723,230468,751839,Republican
