plan_id,district_id,dem_votes,rep_votes,population,winner
463,0,191356,206250,728027,Republican
463,1,262307,141910,768559,Democrat
463,2,167112,251593,780749,Republican
463,3,200987,202003,761969,Republican
463,4,177511,201299,772030,Republican
463,5,194887,243493,769459,Republican
463,6,266975,111522,746103,Democrat
463,7,169247,216621,790682,Republican
463,8,242113,142277,772366,Democrat
463,9,157310,247102,765390,Republican
463,10,210554,189462,765390,Democrat
463,11,163794,209130,726801,Republican
463,12,133494,307694,793539,Republican
463,13,175962,226585,738196,Republican
