plan_id,district_id,dem_votes,rep_votes,population,winner
437,0,196376,205217,732643,Republican
437,1,163541,209928,779603,Republican
437,2,169536,212387,764477,Republican
437,3,148304,255769,799076,Republican
437,4,239301,134593,724978,Democrat
437,5,194887,243493,769459,Republican
437,6,279731,128380,778057,Democrat
437,7,132357,317172,797958,Republican
437,8,242344,151562,788496,Democrat
437,9,218218,184744,730505,Democrat
437,10,211807,187509,788384,Democrat
437,11,181839,201421,733951,Republican
437,12,159708,239812,755433,Republican
437,13,175660,224954,736240,Republican
