plan_id,district_id,dem_votes,rep_votes,population,winner
380,0,151389,199176,735078,Republican
380,1,205786,186589,792867,Democrat
380,2,293795,123905,791975,Democrat
380,3,181447,236793,753808,Republican
380,4,228472,172252,726993,Democrat
380,5,127087,315978,794915,Republican
380,6,206791,182646,755967,Democrat
380,7,164228,226161,780536,Republican
380,8,165280,250999,741050,Republican
380,9,150597,213507,752839,Republican
380,10,176916,225741,757189,Republican
380,11,223787,173313,771425,Democrat
380,12,238178,148334,757557,Democrat
380,13,199856,241547,767061,Republican
