plan_id,district_id,dem_votes,rep_votes,population,winner
73,0,152235,236171,729487,Republican
73,1,257584,146789,746031,Democrat
73,2,181159,222598,775200,Republican
73,3,207821,187623,740530,Democrat
73,4,244531,147497,751506,Democrat
73,5,193979,219973,792146,Republican
73,6,148670,277145,761567,Republican
73,7,208333,173054,735163,Democrat
73,8,212924,177563,785194,Democrat
73,9,150399,232772,735933,Republican
73,10,142050,236855,789346,Republican
73,11,245790,164910,794553,Democrat
73,12,164114,219706,743963,Republican
73,13,204020,254285,798641,Republican
