plan_id,district_id,dem_votes,rep_votes,population,winner
586,0,198589,238174,761899,Republican
586,1,262633,135988,775195,Democrat
586,2,216042,166396,759485,Democrat
586,3,188916,228334,781854,Republican
586,4,155412,213073,733341,Republican
586,5,129958,321510,796313,Republican
586,6,268418,133024,744462,Democrat
586,7,162617,269670,782031,Republican
586,8,144583,208272,731594,Republican
586,9,139152,256675,741156,Republican
586,10,209083,196572,775666,Democrat
586,11,212743,185342,765983,Democrat
586,12,233024,133096,760391,Democrat
586,13,192439,210815,769890,Republican
