plan_id,district_id,dem_votes,rep_votes,population,winner
139,0,195090,205085,766384,Republican
139,1,234973,156580,749464,Democrat
139,2,132319,241962,747253,Republican
139,3,181374,208961,787727,Republican
139,4,269868,141404,781665,Democrat
139,5,195624,250166,793505,Republican
139,6,119319,276216,739321,Republican
139,7,244268,144719,728008,Democrat
139,8,157632,199227,774762,Republican
139,9,197542,194949,761516,Democrat
139,10,122933,281551,730423,Republican
139,11,227838,160608,742948,Democrat
139,12,232270,188250,792251,Democrat
139,13,202559,247263,784033,Republican
