plan_id,district_id,dem_votes,rep_votes,population,winner
172,0,148373,220356,745649,Republican
172,1,199490,200075,777671,Republican
172,2,166053,206653,796087,Republican
172,3,153174,257045,788163,Republican
172,4,180737,219793,758418,Republican
172,5,157349,262756,786648,Republican
172,6,128721,283950,745853,Republican
172,7,256634,122962,743525,Democrat
172,8,188265,241707,775596,Republican
172,9,259832,144051,743799,Democrat
172,10,234569,171381,787352,Democrat
172,11,224693,183763,767457,Democrat
172,12,221926,154316,726652,Democrat
172,13,193793,228133,736390,Republican
