plan_id,district_id,dem_votes,rep_votes,population,winner
896,0,159073,255903,768090,Republican
896,1,181954,231805,759596,Republican
896,2,165033,229400,740436,Republican
896,3,134325,227720,756111,Republican
896,4,196820,230237,738938,Republican
896,5,193134,211556,777348,Republican
896,6,210316,149557,763228,Democrat
896,7,167672,203139,740306,Republican
896,8,277270,125445,778230,Democrat
896,9,135163,290517,769627,Republican
896,10,244669,169135,766185,Democrat
896,11,142857,279816,752052,Republican
896,12,240496,169972,770873,Democrat
896,13,264827,122739,798240,Democrat
