plan_id,district_id,dem_votes,rep_votes,population,winner
590,0,198589,238174,761899,Republican
590,1,150667,269747,791074,Republican
590,2,269083,122001,735948,Democrat
590,3,188916,228334,781854,Republican
590,4,183147,189956,750581,Republican
590,5,126821,312518,786120,Republican
590,6,187642,200536,750759,Republican
590,7,162617,269670,782031,Republican
590,8,144583,208272,731594,Republican
590,9,251118,122916,725277,Democrat
590,10,212220,205564,785859,Democrat
590,11,212743,185342,765983,Democrat
590,12,233024,133096,760391,Democrat
590,13,192439,210815,769890,Republican
