plan_id,district_id,dem_votes,rep_votes,population,winner
742,0,186029,201241,796785,Republican
742,1,181784,210890,731044,Republican
742,2,134045,287141,784696,Republican
742,3,163336,221336,794477,Republican
742,4,266938,137856,799883,Democrat
742,5,130937,266003,726036,Republican
742,6,218154,208601,799117,Democrat
742,7,192525,207936,754129,Republican
742,8,247712,143769,726517,Democrat
742,9,151732,225175,776056,Republican
742,10,164260,242027,730072,Republican
742,11,192151,191926,730042,Democrat
742,12,202905,245566,771233,Republican
742,13,281101,107474,759173,Democrat
