plan_id,district_id,dem_votes,rep_votes,population,winner
954,0,201255,219503,781274,Republican
954,1,140715,239075,757941,Republican
954,2,270965,106466,729080,Democrat
954,3,136115,225775,759201,Republican
954,4,256006,173708,790072,Democrat
954,5,209499,208971,777830,Democrat
954,6,195038,226212,730223,Republican
954,7,184001,221447,769553,Republican
954,8,172947,227737,788501,Republican
954,9,117134,278487,727274,Republican
954,10,210220,198406,781072,Democrat
954,11,136201,270599,742239,Republican
954,12,218240,173730,747766,Democrat
954,13,265273,126825,797234,Democrat
