plan_id,district_id,dem_votes,rep_votes,population,winner
517,0,120773,291043,730882,Republican
517,1,273032,129769,755370,Democrat
517,2,164024,235643,780417,Republican
517,3,136556,249351,727248,Republican
517,4,177923,206172,739049,Republican
517,5,203310,250299,790611,Republican
517,6,219785,174321,770960,Democrat
517,7,209076,173494,755521,Democrat
517,8,186790,224425,787767,Republican
517,9,179311,236488,764756,Republican
517,10,249466,141384,786226,Democrat
517,11,148051,196778,728151,Republican
517,12,175324,241102,768788,Republican
517,13,270188,146672,793514,Democrat
