plan_id,district_id,dem_votes,rep_votes,population,winner
68,0,151045,236042,746874,Republican
68,1,153087,238901,753209,Republican
68,2,181666,218764,771291,Republican
68,3,207821,187623,740530,Democrat
68,4,244531,147497,751506,Democrat
68,5,195169,220102,774759,Republican
68,6,148670,277145,761567,Republican
68,7,208333,173054,735163,Democrat
68,8,212924,177563,785194,Democrat
68,9,254896,140660,728755,Democrat
68,10,135582,219997,743344,Republican
68,11,245283,168744,798462,Democrat
68,12,170582,236564,789965,Republican
68,13,204020,254285,798641,Republican
