plan_id,district_id,dem_votes,rep_votes,population,winner
79,0,152235,236171,729487,Republican
79,1,257584,146789,746031,Democrat
79,2,185327,222661,792147,Republican
79,3,207821,187623,740530,Democrat
79,4,228722,158739,731888,Democrat
79,5,193979,219973,792146,Republican
79,6,148670,277145,761567,Republican
79,7,203874,177902,747046,Democrat
79,8,212924,177563,785194,Democrat
79,9,150681,233691,737811,Republican
79,10,141920,216150,736492,Republican
79,11,257431,153605,797224,Democrat
79,12,168421,234644,783056,Republican
79,13,204020,254285,798641,Republican
