plan_id,district_id,dem_votes,rep_votes,population,winner
28,0,134200,248642,762218,Republican
28,1,150883,256163,766762,Republican
28,2,190195,217459,751835,Republican
28,3,128612,273884,743513,Republican
28,4,258285,138164,749718,Democrat
28,5,166704,205585,791249,Republican
28,6,200524,244737,775021,Republican
28,7,166890,219704,764442,Republican
28,8,233973,181882,798186,Democrat
28,9,244844,160840,764329,Democrat
28,10,166853,233498,740633,Republican
28,11,207024,192504,773085,Democrat
28,12,251452,153315,766161,Democrat
28,13,213170,170564,732108,Democrat
