plan_id,district_id,dem_votes,rep_votes,population,winner
273,0,188076,242129,778880,Republican
273,1,179440,216459,755930,Republican
273,2,235638,131503,726687,Democrat
273,3,157492,228197,796832,Republican
273,4,267228,147042,771022,Democrat
273,5,157073,215567,747255,Republican
273,6,125779,314110,764361,Republican
273,7,268834,145299,789862,Democrat
273,8,182289,222693,773452,Republican
273,9,223747,176710,788289,Democrat
273,10,203350,182120,730996,Democrat
273,11,192373,220237,734964,Republican
273,12,127025,206435,724751,Republican
273,13,205265,248440,795979,Republican
