plan_id,district_id,dem_votes,rep_votes,population,winner
195,0,183185,232427,786468,Republican
195,1,132366,312341,769731,Republican
195,2,203540,247869,798727,Republican
195,3,254754,141195,725679,Democrat
195,4,147571,218078,740863,Republican
195,5,152557,267753,780653,Republican
195,6,210090,163771,752841,Democrat
195,7,215773,157457,727654,Democrat
195,8,150961,202937,777012,Republican
195,9,170830,236995,799081,Republican
195,10,206922,191645,788461,Democrat
195,11,259407,141092,749622,Democrat
195,12,231860,155248,746078,Democrat
195,13,193793,228133,736390,Republican
