plan_id,district_id,dem_votes,rep_votes,population,winner
485,0,194806,219006,761245,Republican
485,1,260025,108162,730785,Democrat
485,2,164535,231946,749425,Republican
485,3,139797,251418,734896,Republican
485,4,181036,222611,770833,Republican
485,5,202779,248771,786564,Republican
485,6,277912,148435,800397,Democrat
485,7,163682,225004,779264,Republican
485,8,247561,147724,789516,Democrat
485,9,179311,236488,764756,Republican
485,10,210554,189462,765390,Democrat
485,11,161541,188470,737045,Republican
485,12,124846,295477,768808,Republican
485,13,205224,183967,740336,Democrat
