plan_id,district_id,dem_votes,rep_votes,population,winner
892,0,143193,249228,730880,Republican
892,1,181954,231805,759596,Republican
892,2,165033,229400,740436,Republican
892,3,134325,227720,756111,Republican
892,4,196820,230237,738938,Republican
892,5,193134,211556,777348,Republican
892,6,236346,166172,757770,Democrat
892,7,183552,209814,777516,Republican
892,8,283697,131584,798721,Democrat
892,9,135163,290517,769627,Republican
892,10,244669,169135,766185,Democrat
892,11,142857,279816,752052,Republican
892,12,208039,147218,755840,Democrat
892,13,264827,122739,798240,Democrat
