plan_id,district_id,dem_votes,rep_votes,population,winner
719,0,160069,216741,743331,Republican
719,1,178590,211529,776785,Republican
719,2,134045,287141,784696,Republican
719,3,203897,187288,739611,Democrat
719,4,200414,216179,797208,Republican
719,5,142163,283086,770543,Republican
719,6,157383,226128,742551,Republican
719,7,284012,120723,779512,Democrat
719,8,260005,148111,771336,Democrat
719,9,153180,191822,747998,Republican
719,10,262896,140098,781022,Democrat
719,11,202745,178819,746717,Democrat
719,12,191679,228483,726726,Republican
719,13,182531,260793,771224,Republican
