plan_id,district_id,dem_votes,rep_votes,population,winner
333,0,182401,173716,736123,Democrat
333,1,228485,141051,741934,Democrat
333,2,191279,238230,799286,Republican
333,3,158970,240345,745412,Republican
333,4,186254,223196,794528,Republican
333,5,205195,251724,796297,Republican
333,6,183319,234134,793991,Republican
333,7,186816,217833,763762,Republican
333,8,156973,214096,746728,Republican
333,9,222541,161911,746621,Democrat
333,10,199734,187927,729287,Democrat
333,11,292472,120728,791948,Democrat
333,12,197422,186249,727664,Democrat
333,13,121748,305801,765679,Republican
