plan_id,district_id,dem_votes,rep_votes,population,winner
679,0,160069,216741,743331,Republican
679,1,138569,245596,731782,Republican
679,2,214186,204525,796988,Democrat
679,3,213371,180206,730650,Democrat
679,4,204392,247782,790732,Republican
679,5,136245,306974,777303,Republican
679,6,179742,217755,792567,Republican
679,7,262431,122660,758146,Democrat
679,8,285222,140906,796975,Democrat
679,9,162064,199603,788541,Republican
679,10,147131,276399,769280,Republican
679,11,208302,171707,740280,Democrat
679,12,230296,124096,736789,Democrat
679,13,171589,241991,725896,Republican
