plan_id,district_id,dem_votes,rep_votes,population,winner
443,0,210536,162830,727335,Democrat
443,1,195440,187587,794087,Democrat
443,2,129005,305835,770313,Republican
443,3,148304,255769,799076,Republican
443,4,239301,134593,724978,Democrat
443,5,194887,243493,769459,Republican
443,6,263924,133738,763318,Democrat
443,7,172888,223724,792122,Republican
443,8,217715,196833,766404,Democrat
443,9,184090,198033,732164,Republican
443,10,211807,187509,788384,Democrat
443,11,199875,205115,732547,Republican
443,12,170177,236928,782833,Republican
443,13,175660,224954,736240,Republican
