plan_id,district_id,dem_votes,rep_votes,population,winner
232,0,142088,236545,769922,Republican
232,1,147087,260070,767292,Republican
232,2,197999,179655,755805,Democrat
232,3,196768,225216,795261,Republican
232,4,288409,95816,731030,Democrat
232,5,214590,161049,750030,Democrat
232,6,203617,252632,796092,Republican
232,7,221860,188894,772864,Democrat
232,8,141873,224765,791292,Republican
232,9,192873,242405,765572,Republican
232,10,163426,232190,771605,Republican
232,11,225673,163695,731206,Democrat
232,12,253816,138530,755995,Democrat
232,13,123530,295479,725294,Republican
