plan_id,district_id,dem_votes,rep_votes,population,winner
425,0,190366,201513,731163,Republican
425,1,170102,229209,727861,Republican
425,2,179298,250198,795939,Republican
425,3,139096,245726,772673,Republican
425,4,239301,134593,724978,Democrat
425,5,200254,240359,771850,Republican
425,6,294817,116600,790777,Democrat
425,7,124776,313076,778572,Republican
425,8,235358,138246,759509,Democrat
425,9,212340,206567,744188,Democrat
425,10,166451,198050,771718,Republican
425,11,181839,201421,733951,Republican
425,12,162339,229595,777788,Republican
425,13,217272,191788,798293,Democrat
