plan_id,district_id,dem_votes,rep_votes,population,winner
105,0,168222,221905,741433,Republican
105,1,223529,181537,769334,Democrat
105,2,168239,237052,776705,Republican
105,3,137040,221204,750873,Republican
105,4,256293,146585,768168,Democrat
105,5,193979,219973,792146,Republican
105,6,219692,185050,785061,Democrat
105,7,250101,143873,733933,Democrat
105,8,130481,262380,751552,Republican
105,9,149238,231609,733923,Republican
105,10,176919,264203,792568,Republican
105,11,238323,163791,763420,Democrat
105,12,156259,251881,728814,Republican
105,13,245294,165898,791330,Democrat
