plan_id,district_id,dem_votes,rep_votes,population,winner
568,0,194266,225527,728096,Republican
568,1,237620,160273,773339,Democrat
568,2,223509,174483,786146,Democrat
568,3,183219,234862,772774,Republican
568,4,142025,208305,726562,Republican
568,5,127792,313651,780017,Republican
568,6,268418,133024,744462,Democrat
568,7,205177,195251,780450,Democrat
568,8,155137,223749,751080,Republican
568,9,192691,234614,794361,Republican
568,10,247090,132624,767451,Democrat
568,11,240645,156579,747019,Democrat
568,12,154312,273173,780918,Republican
568,13,141708,230826,746585,Republican
