plan_id,district_id,dem_votes,rep_votes,population,winner
917,0,145205,242559,726253,Republican
917,1,140606,210681,737781,Republican
917,2,201899,173396,727873,Democrat
917,3,175921,242304,774711,Republican
917,4,170812,205319,761249,Republican
917,5,195771,208607,784631,Republican
917,6,121131,301566,750804,Republican
917,7,173763,191425,735520,Republican
917,8,230948,189864,782719,Democrat
917,9,193507,227232,734568,Republican
917,10,289474,128109,791569,Democrat
917,11,162592,278554,793002,Republican
917,12,249790,171637,787623,Democrat
917,13,262190,125688,790957,Democrat
