plan_id,district_id,dem_votes,rep_votes,population,winner
153,0,150381,240264,750326,Republican
153,1,154422,277076,796139,Republican
153,2,223580,162192,734198,Democrat
153,3,217442,179976,755077,Democrat
153,4,253185,143934,740042,Democrat
153,5,165227,204517,788321,Republican
153,6,122167,287188,757188,Republican
153,7,259240,137402,761455,Democrat
153,8,189198,245825,784010,Republican
153,9,197542,194949,761516,Democrat
153,10,160070,226347,749986,Republican
153,11,181828,209037,776173,Republican
153,12,236768,140971,740796,Democrat
153,13,202559,247263,784033,Republican
