plan_id,district_id,dem_votes,rep_votes,population,winner
29,0,134200,248642,762218,Republican
29,1,149399,233405,737720,Republican
29,2,190195,217459,751835,Republican
29,3,128612,273884,743513,Republican
29,4,258285,138164,749718,Democrat
29,5,166704,205585,791249,Republican
29,6,200524,244737,775021,Republican
29,7,168374,242462,793484,Republican
29,8,233973,181882,798186,Democrat
29,9,244844,160840,764329,Democrat
29,10,166853,233498,740633,Republican
29,11,207024,192504,773085,Democrat
29,12,251452,153315,766161,Democrat
29,13,213170,170564,732108,Democrat
