plan_id,district_id,dem_votes,rep_votes,population,winner
357,0,230232,185636,775673,Democrat
357,1,178168,261670,795068,Republican
357,2,196213,181639,729104,Democrat
357,3,176693,219107,776824,Republican
357,4,166311,224499,752790,Republican
357,5,199426,245797,781863,Republican
357,6,185521,187196,784944,Republican
357,7,155337,218669,738717,Republican
357,8,227514,133177,731405,Democrat
357,9,164567,239467,745376,Republican
357,10,207214,185195,747070,Democrat
357,11,295334,112086,775312,Democrat
357,12,203562,191075,765001,Democrat
357,13,127517,311728,780113,Republican
