plan_id,district_id,dem_votes,rep_votes,population,winner
524,0,128246,314059,787004,Republican
524,1,273032,129769,755370,Democrat
524,2,163025,232311,772675,Republican
524,3,136556,249351,727248,Republican
524,4,175832,201499,728795,Republican
524,5,193802,228805,735102,Republican
524,6,277246,133251,799460,Democrat
524,7,209076,173494,755521,Democrat
524,8,150307,272761,774737,Republican
524,9,179311,236488,764756,Republican
524,10,251501,139862,785613,Democrat
524,11,148942,197950,731517,Republican
524,12,212806,196098,789560,Democrat
524,13,213927,191243,771902,Democrat
