plan_id,district_id,dem_votes,rep_votes,population,winner
39,0,171508,263676,752239,Republican
39,1,149399,233405,737720,Republican
39,2,197846,218354,779721,Republican
39,3,209889,169380,724732,Democrat
39,4,257492,128343,731163,Democrat
39,5,162374,187016,796069,Republican
39,6,200524,244737,775021,Republican
39,7,178937,230393,800885,Republican
39,8,223410,193951,790785,Democrat
39,9,244844,160840,764329,Democrat
39,10,199431,186513,746024,Democrat
39,11,133817,242129,744967,Republican
39,12,252245,163136,784716,Democrat
39,13,131893,275068,750889,Republican
