plan_id,district_id,dem_votes,rep_votes,population,winner
823,0,161501,213359,734520,Republican
823,1,169034,243512,796138,Republican
823,2,161277,222794,750415,Republican
823,3,207414,177485,746103,Democrat
823,4,203067,251065,790807,Republican
823,5,207879,209437,797271,Republican
823,6,264003,103237,740355,Democrat
823,7,141944,224681,762610,Republican
823,8,270551,151584,789481,Democrat
823,9,183811,226924,759066,Republican
823,10,207184,194075,735379,Democrat
823,11,146668,254399,726529,Republican
823,12,136371,293665,792914,Republican
823,13,252905,130724,757672,Democrat
