plan_id,district_id,dem_votes,rep_votes,population,winner
862,0,170092,216953,730995,Republican
862,1,193568,203889,764546,Republican
862,2,138411,214287,744981,Republican
862,3,208084,168692,777736,Democrat
862,4,200988,242766,773245,Republican
862,5,186750,219084,765370,Republican
862,6,167637,241947,792869,Republican
862,7,148861,257989,771506,Republican
862,8,289244,122216,789048,Democrat
862,9,138580,280573,745590,Republican
862,10,226754,166204,747918,Democrat
862,11,135284,272885,749123,Republican
862,12,234964,166742,732445,Democrat
862,13,274392,122714,793888,Democrat
