plan_id,district_id,dem_votes,rep_votes,population,winner
760,0,170493,186585,735903,Republican
760,1,163382,244282,732288,Republican
760,2,134045,287141,784696,Republican
760,3,152744,238457,777351,Republican
760,4,202955,201093,762784,Democrat
760,5,143435,262232,760868,Republican
760,6,214044,219615,797055,Republican
760,7,163351,216526,800200,Republican
760,8,278201,110153,744962,Democrat
760,9,199357,194441,743897,Democrat
760,10,187165,211914,741968,Republican
760,11,245742,126528,725505,Democrat
760,12,202905,245566,771233,Republican
760,13,255790,152408,800550,Democrat
