plan_id,district_id,dem_votes,rep_votes,population,winner
519,0,130281,312537,786391,Republican
519,1,273032,129769,755370,Democrat
519,2,164024,235643,780417,Republican
519,3,136556,249351,727248,Republican
519,4,176723,202671,732161,Republican
519,5,193802,228805,735102,Republican
519,6,220985,177822,777848,Democrat
519,7,209076,173494,755521,Democrat
519,8,186790,224425,787767,Republican
519,9,179311,236488,764756,Republican
519,10,249466,141384,786226,Democrat
519,11,148051,196778,728151,Republican
519,12,175324,241102,768788,Republican
519,13,270188,146672,793514,Democrat
