plan_id,district_id,dem_votes,rep_votes,population,winner
324,0,200229,188721,733776,Democrat
324,1,228485,141051,741934,Democrat
324,2,195715,221042,786825,Republican
324,3,188799,207067,743353,Republican
324,4,156425,256474,796587,Republican
324,5,121678,309085,765997,Republican
324,6,183319,234134,793991,Republican
324,7,305742,112352,789907,Democrat
324,8,161503,211784,748837,Republican
324,9,221750,164442,733077,Democrat
324,10,176733,214750,725533,Republican
324,11,175074,199038,797909,Republican
324,12,192892,188561,725555,Democrat
324,13,205265,248440,795979,Republican
