plan_id,district_id,dem_votes,rep_votes,population,winner
454,0,201360,213039,766027,Republican
454,1,195138,185956,792131,Democrat
454,2,167112,251593,780749,Republican
454,3,209389,202988,782672,Democrat
454,4,251141,127667,731346,Democrat
454,5,194887,243493,769459,Republican
454,6,260514,141108,763215,Democrat
454,7,166246,218336,764326,Republican
454,8,129260,306191,774602,Republican
454,9,150656,246355,748049,Republican
454,10,211807,187509,788384,Democrat
454,11,163794,209130,726801,Republican
454,12,236343,136991,753303,Democrat
454,13,175962,226585,738196,Republican
