plan_id,district_id,dem_votes,rep_votes,population,winner
706,0,160069,216741,743331,Republican
706,1,164354,258354,781491,Republican
706,2,253963,169459,799337,Democrat
706,3,276300,110159,740569,Democrat
706,4,138839,299509,793635,Republican
706,5,195769,235691,755120,Republican
706,6,180867,213203,787934,Republican
706,7,209884,175360,725693,Democrat
706,8,260005,148111,771336,Democrat
706,9,149972,205868,767522,Republican
706,10,197363,206487,787056,Republican
706,11,208302,171707,740280,Democrat
706,12,145263,243841,725047,Republican
706,13,172659,242451,760909,Republican
