plan_id,district_id,dem_votes,rep_votes,population,winner
410,0,190366,201513,731163,Republican
410,1,170102,229209,727861,Republican
410,2,164983,235417,781333,Republican
410,3,143697,245032,789299,Republican
410,4,238237,139295,725912,Democrat
410,5,200254,240359,771850,Republican
410,6,294817,116600,790777,Democrat
410,7,124776,313076,778572,Republican
410,8,235358,138246,759509,Democrat
410,9,186659,203888,729509,Republican
410,10,161922,193744,752917,Republican
410,11,208512,204398,749871,Democrat
410,12,180553,249244,797805,Republican
410,13,213373,186920,792882,Democrat
