plan_id,district_id,dem_votes,rep_votes,population,winner
865,0,170092,216953,730995,Republican
865,1,198488,210115,784643,Republican
865,2,204227,153235,741533,Democrat
865,3,142268,229744,781184,Republican
865,4,196966,230785,740085,Republican
865,5,186750,219084,765370,Republican
865,6,167637,241947,792869,Republican
865,7,148861,257989,771506,Republican
865,8,289244,122216,789048,Democrat
865,9,138580,280573,745590,Republican
865,10,221834,159978,727821,Democrat
865,11,139306,284866,782283,Republican
865,12,234964,166742,732445,Democrat
865,13,274392,122714,793888,Democrat
