plan_id,district_id,dem_votes,rep_votes,population,winner
405,0,195090,225839,788923,Republican
405,1,170102,229209,727861,Republican
405,2,164983,235417,781333,Republican
405,3,143697,245032,789299,Republican
405,4,238237,139295,725912,Democrat
405,5,202699,246917,783883,Republican
405,6,288012,124594,774008,Democrat
405,7,122331,306518,766539,Republican
405,8,235358,138246,759509,Democrat
405,9,186659,203888,729509,Republican
405,10,161922,193744,752917,Republican
405,11,215317,196404,766640,Democrat
405,12,175829,224918,740045,Republican
405,13,213373,186920,792882,Democrat
