plan_id,district_id,dem_votes,rep_votes,population,winner
64,0,147601,250619,790423,Republican
64,1,153087,238901,753209,Republican
64,2,185110,204187,727742,Republican
64,3,207821,187623,740530,Democrat
64,4,244531,147497,751506,Democrat
64,5,195169,220102,774759,Republican
64,6,200326,245478,776446,Republican
64,7,206837,175001,735665,Democrat
64,8,212924,177563,785194,Democrat
64,9,256392,138713,728253,Democrat
64,10,143821,243166,796752,Republican
64,11,245283,168744,798462,Democrat
64,12,162343,213395,736557,Republican
64,13,152364,285952,783762,Republican
