plan_id,district_id,dem_votes,rep_votes,population,winner
869,0,170092,216953,730995,Republican
869,1,198488,210115,784643,Republican
869,2,135130,284500,756058,Republican
869,3,217451,180849,749655,Democrat
869,4,196966,230785,740085,Republican
869,5,262270,134576,766275,Democrat
869,6,167637,241947,792869,Republican
869,7,148861,257989,771506,Republican
869,8,289244,122216,789048,Democrat
869,9,207677,149308,731065,Democrat
869,10,221834,159978,727821,Democrat
869,11,139306,284866,782283,Republican
869,12,159411,228190,777875,Republican
869,13,199242,194669,779082,Democrat
