plan_id,district_id,dem_votes,rep_votes,population,winner
735,0,171263,229087,793286,Republican
735,1,185901,210422,734402,Republican
735,2,134045,287141,784696,Republican
735,3,146040,230754,741192,Republican
735,4,266938,137856,799883,Democrat
735,5,130937,266003,726036,Republican
735,6,218154,208601,799117,Democrat
735,7,200906,202459,767873,Republican
735,8,247712,143769,726517,Democrat
735,9,283891,122633,785880,Democrat
735,10,145694,212609,760144,Republican
735,11,206917,164080,733541,Democrat
735,12,202905,245566,771233,Republican
735,13,172306,235961,755460,Republican
