plan_id,district_id,dem_votes,rep_votes,population,winner
315,0,200229,188721,733776,Democrat
315,1,221048,157528,728630,Democrat
315,2,189258,236942,796883,Republican
315,3,154539,240768,742689,Republican
315,4,190685,222773,797251,Republican
315,5,126609,306634,765913,Republican
315,6,170193,213124,796001,Republican
315,7,305742,112352,789907,Democrat
315,8,156098,218314,748478,Republican
315,9,221750,164442,733077,Democrat
315,10,185696,184824,728863,Democrat
315,11,188200,220048,795899,Republican
315,12,198297,182031,725914,Democrat
315,13,205265,248440,795979,Republican
