plan_id,district_id,dem_votes,rep_votes,population,winner
499,0,163713,220729,762904,Republican
499,1,175456,185819,733580,Republican
499,2,164535,231946,749425,Republican
499,3,136556,249351,727248,Republican
499,4,177892,220546,756253,Republican
499,5,203310,250299,790611,Republican
499,6,261153,139895,756601,Democrat
499,7,209701,189297,775168,Democrat
499,8,259441,153576,796967,Democrat
499,9,179311,236488,764756,Republican
499,10,120518,288498,739328,Republican
499,11,262869,119353,778046,Democrat
499,12,187545,223045,785809,Republican
499,13,211609,188099,762564,Democrat
