plan_id,district_id,dem_votes,rep_votes,population,winner
254,0,145135,244359,765890,Republican
254,1,240272,159538,781775,Democrat
254,2,197999,179655,755805,Democrat
254,3,197469,221405,790039,Republican
254,4,222457,181557,779164,Democrat
254,5,210030,151412,726607,Democrat
254,6,203617,252632,796092,Republican
254,7,293231,118132,782791,Democrat
254,8,138039,219835,738214,Republican
254,9,235273,166316,763421,Democrat
254,10,162737,224852,752680,Republican
254,11,145931,247890,728270,Republican
254,12,193992,219440,754264,Republican
254,13,127427,309918,764248,Republican
