plan_id,district_id,dem_votes,rep_votes,population,winner
784,0,275898,105929,740714,Democrat
784,1,184126,209123,768283,Republican
784,2,134805,290662,793853,Republican
784,3,250809,132701,730162,Democrat
784,4,198073,201470,743787,Republican
784,5,253755,146053,788970,Democrat
784,6,145351,215912,736963,Republican
784,7,149256,251766,763632,Republican
784,8,170845,221874,778894,Republican
784,9,205841,180463,761909,Democrat
784,10,186626,230966,789368,Republican
784,11,209598,197470,743282,Democrat
784,12,206156,256411,795397,Republican
784,13,142470,256141,744046,Republican
