plan_id,district_id,dem_votes,rep_votes,population,winner
525,0,128246,314059,787004,Republican
525,1,273032,129769,755370,Democrat
525,2,163025,232311,772675,Republican
525,3,136556,249351,727248,Republican
525,4,189878,173649,729498,Democrat
525,5,193802,228805,735102,Republican
525,6,277246,133251,799460,Democrat
525,7,209076,173494,755521,Democrat
525,8,150307,272761,774737,Republican
525,9,179311,236488,764756,Republican
525,10,251501,139862,785613,Democrat
525,11,148942,197950,731517,Republican
525,12,212806,196098,789560,Democrat
525,13,199881,219093,771199,Republican
