plan_id,district_id,dem_votes,rep_votes,population,winner
72,0,152235,236171,729487,Republican
72,1,257584,146789,746031,Democrat
72,2,181159,222598,775200,Republican
72,3,207821,187623,740530,Democrat
72,4,244531,147497,751506,Democrat
72,5,193979,219973,792146,Republican
72,6,148670,277145,761567,Republican
72,7,208333,173054,735163,Democrat
72,8,212924,177563,785194,Democrat
72,9,150399,232772,735933,Republican
72,10,142468,242955,795343,Republican
72,11,245790,164910,794553,Democrat
72,12,163696,213606,737966,Republican
72,13,204020,254285,798641,Republican
