plan_id,district_id,dem_votes,rep_votes,population,winner
185,0,181356,219625,759148,Republican
185,1,226429,197506,798468,Democrat
185,2,149636,223090,750748,Republican
185,3,254754,141195,725679,Democrat
185,4,158089,202389,790801,Republican
185,5,139863,262409,758904,Republican
185,6,128721,283950,745853,Republican
185,7,252316,127588,737139,Democrat
185,8,194347,243405,775053,Republican
185,9,208261,193358,791648,Democrat
185,10,169491,235282,795894,Republican
185,11,224693,183763,767457,Democrat
185,12,231860,155248,746078,Democrat
185,13,193793,228133,736390,Republican
