plan_id,district_id,dem_votes,rep_votes,population,winner
804,0,206816,194358,734844,Democrat
804,1,173107,209334,747609,Republican
804,2,244948,141310,741498,Democrat
804,3,259738,100016,728847,Democrat
804,4,203067,251065,790807,Republican
804,5,207879,209437,797271,Republican
804,6,253587,136628,744853,Democrat
804,7,189263,236283,791787,Republican
804,8,193471,198922,770601,Republican
804,9,144676,227229,759989,Republican
804,10,157638,246238,781887,Republican
804,11,198806,189146,734450,Democrat
804,12,136371,293665,792914,Republican
804,13,144242,263310,761903,Republican
