plan_id,district_id,dem_votes,rep_votes,population,winner
925,0,147546,235040,730892,Republican
925,1,156594,216301,741969,Republican
925,2,214468,189813,792944,Democrat
925,3,175921,242304,774711,Republican
925,4,150087,196866,734414,Republican
925,5,229760,166638,763577,Democrat
925,6,195038,226212,730223,Republican
925,7,171422,198944,730881,Republican
925,8,232082,181517,780014,Democrat
925,9,119600,302586,755149,Republican
925,10,289999,135429,798007,Democrat
925,11,162592,278554,793002,Republican
925,12,248131,172664,783890,Democrat
925,13,220369,154073,769587,Democrat
