plan_id,district_id,dem_votes,rep_votes,population,winner
346,0,181874,172311,734902,Democrat
346,1,191474,221999,767106,Republican
346,2,156175,222551,758854,Republican
346,3,166440,251412,759669,Republican
346,4,166311,224499,752790,Republican
346,5,199426,245797,781863,Republican
346,6,236560,180650,789000,Democrat
346,7,188390,233483,794345,Republican
346,8,227514,133177,731405,Democrat
346,9,174820,207162,762531,Republican
346,10,207214,185195,747070,Democrat
346,11,292472,120728,791948,Democrat
346,12,197422,186249,727664,Democrat
346,13,127517,311728,780113,Republican
