plan_id,district_id,dem_votes,rep_votes,population,winner
51,0,171508,263676,752239,Republican
51,1,135012,299485,781460,Republican
51,2,185110,204187,727742,Republican
51,3,207821,187623,740530,Democrat
51,4,256823,130892,733823,Democrat
51,5,162374,187016,796069,Republican
51,6,200524,244737,775021,Republican
51,7,206837,175001,735665,Democrat
51,8,222442,173204,790291,Democrat
51,9,245835,161907,771704,Democrat
51,10,163694,210173,733820,Republican
51,11,250798,167419,790448,Democrat
51,12,144108,261153,798609,Republican
51,13,160723,230468,751839,Republican
