plan_id,district_id,dem_votes,rep_votes,population,winner
897,0,159073,255903,768090,Republican
897,1,137093,217736,727156,Republican
897,2,165033,229400,740436,Republican
897,3,179186,241789,788551,Republican
897,4,196820,230237,738938,Republican
897,5,193134,211556,777348,Republican
897,6,210316,149557,763228,Democrat
897,7,167672,203139,740306,Republican
897,8,277270,125445,778230,Democrat
897,9,135163,290517,769627,Republican
897,10,244669,169135,766185,Democrat
897,11,142857,279816,752052,Republican
897,12,240496,169972,770873,Democrat
897,13,264827,122739,798240,Democrat
