plan_id,district_id,dem_votes,rep_votes,population,winner
827,0,161501,213359,734520,Republican
827,1,169034,243512,796138,Republican
827,2,211985,180735,729989,Democrat
827,3,159020,222717,772576,Republican
827,4,203067,251065,790807,Republican
827,5,207879,209437,797271,Republican
827,6,264003,103237,740355,Democrat
827,7,181986,221960,736389,Republican
827,8,270551,151584,789481,Democrat
827,9,143769,229645,785287,Republican
827,10,207184,194075,735379,Democrat
827,11,146589,253901,726562,Republican
827,12,134136,290990,786834,Republican
827,13,252905,130724,757672,Democrat
