plan_id,district_id,dem_votes,rep_votes,population,winner
372,0,205162,175974,738376,Democrat
372,1,189007,233055,791496,Republican
372,2,225689,183310,757456,Democrat
372,3,181447,236793,753808,Republican
372,4,282394,132100,771759,Democrat
372,5,199426,245797,781863,Republican
372,6,167202,186595,742422,Republican
372,7,164228,226161,780536,Republican
372,8,227514,133177,731405,Democrat
372,9,190596,237336,791845,Republican
372,10,145261,214823,757414,Republican
372,11,215443,160402,732194,Democrat
372,12,192723,219690,768573,Republican
372,13,127517,311728,780113,Republican
